,AAA,BBB,CCC,DDD,EEE
12079,8921.78,1187.79,5011.16,9911.0,11787.84
12080,8921.12,1187.81,5010.11,9911.71,11786.91
12081,8920.05,1187.87,5009.44,9911.78,11786.63
12082,8920.44,1187.88,5008.92,9912.8,11785.69
12083,8921.0,1187.99,5008.56,9912.5,11785.11
12084,8919.12,1187.95,5008.95,9911.46,11784.14
12085,8918.84,1187.9,5008.75,9910.37,11784.19
12086,8919.38,1188.01,5009.5,9910.96,11783.85
12087,8919.39,1187.87,5009.52,9911.82,11781.89
12088,8918.3,1187.9,5010.08,9910.51,11779.07
12089,8916.75,1187.93,5010.0,9910.07,11779.16
12090,8915.34,1188.19,5010.29,9910.55,11780.13
12091,8916.25,1188.31,5010.32,9908.72,11779.65
12092,8914.45,1188.32,5011.39,9911.91,11778.58
12093,8914.25,1188.33,5011.7,9912.01,11778.57
12094,8915.45,1188.63,5012.49,9914.49,11778.96
12095,8914.21,1188.32,5012.79,9914.59,11778.79
12096,8914.71,1188.35,5012.77,9915.1,11779.91
12097,8913.46,1188.46,5012.74,9913.57,11783.32
12098,8912.82,1188.52,5012.13,9912.84,11783.97
12099,8913.84,1188.53,5012.44,9913.45,11783.46
12100,8915.05,1188.3,5011.95,9912.51,11782.48
12101,8915.63,1188.39,5011.59,9914.21,11781.23
12102,8914.5,1188.77,5012.49,9914.69,11781.43
12103,8914.83,1188.7,5011.93,9914.82,11782.49
12104,8916.43,1188.74,5012.32,9913.68,11783.06
12105,8915.87,1188.65,5012.15,9913.21,11782.45
12106,8916.43,1188.63,5012.11,9911.94,11783.63
12107,8917.7,1188.76,5011.86,9913.16,11785.16
12108,8917.01,1188.72,5011.08,9912.65,11785.83
12109,8917.99,1188.81,5011.27,9912.35,11785.44
12110,8915.74,1188.78,5010.53,9911.59,11786.06
12111,8914.68,1188.75,5010.52,9911.16,11785.6
12112,8914.69,1188.63,5010.35,9911.54,11785.35
12113,8914.87,1188.6,5010.72,9912.66,11783.69
12114,8915.09,1188.43,5009.67,9912.04,11783.45
12115,8914.63,1188.37,5009.54,9911.16,11783.87
12116,8914.35,1188.45,5009.54,9910.83,11784.89
12117,8914.13,1188.2,5009.76,9910.17,11782.18
12118,8913.42,1188.24,5009.71,9910.3,11780.95
12119,8913.73,1188.43,5009.38,9911.44,11780.51
12120,8913.53,1188.48,5009.42,9911.64,11780.68
12121,8913.19,1188.61,5009.45,9912.55,11781.76
12122,8913.41,1188.65,5008.23,9912.91,11783.62
12123,8913.87,1188.81,5007.42,9912.11,11782.74
12124,8912.36,1188.74,5008.53,9912.08,11783.62
12125,8912.74,1188.82,5007.82,9911.43,11781.27
12126,8911.77,1188.83,5007.02,9911.02,11778.85
12127,8912.07,1188.92,5007.49,9911.45,11778.62
12128,8912.64,1188.89,5007.5,9910.3,11779.31
12129,8911.89,1188.96,5007.59,9912.28,11779.96
12130,8912.93,1189.14,5008.1,9912.86,11779.25
12131,8911.98,1189.11,5008.25,9913.26,11779.15
12132,8911.23,1189.18,5007.82,9912.58,11779.04
12133,8910.71,1189.15,5008.28,9915.36,11778.38
12134,8910.34,1189.16,5008.41,9914.44,11776.95
12135,8910.28,1189.19,5007.14,9914.7,11776.22
12136,8909.67,1189.09,5007.2,9916.21,11776.8
12137,8909.4,1188.95,5006.63,9917.25,11776.91
12138,8908.92,1189.03,5006.64,9917.23,11775.45
12139,8908.91,1189.17,5006.71,9917.79,11774.45
12140,8907.39,1189.17,5007.05,9915.68,11773.81
12141,8907.31,1189.16,5007.47,9916.07,11773.7
12142,8907.63,1189.15,5007.54,9917.79,11775.35
12143,8907.67,1189.07,5007.05,9917.9,11776.41
12144,8906.72,1189.03,5007.22,9917.5,11775.67
12145,8904.57,1189.06,5007.7,9917.08,11775.43
12146,8904.93,1189.15,5008.43,9917.51,11775.32
12147,8902.8,1189.2,5007.84,9917.06,11776.27
12148,8903.58,1189.16,5007.7,9917.25,11776.63
12149,8904.54,1189.31,5008.08,9916.58,11776.57
12150,8903.77,1189.57,5007.5,9916.48,11774.74
12151,8903.0,1189.66,5007.64,9915.42,11774.54
12152,8902.74,1189.83,5008.02,9916.16,11774.48
12153,8903.23,1189.83,5007.62,9915.66,11775.71
12154,8901.88,1189.73,5007.38,9916.09,11776.41
12155,8901.54,1189.93,5007.88,9915.38,11775.85
12156,8901.07,1189.76,5008.12,9913.4,11776.08
12157,8899.8,1189.56,5007.89,9913.17,11776.75
12158,8899.41,1189.65,5007.76,9912.73,11777.23
12159,8896.54,1189.43,5008.95,9912.7,11778.22
12160,8895.29,1189.53,5008.68,9911.03,11779.02
12161,8895.1,1189.44,5009.29,9910.84,11778.67
12162,8895.2,1189.49,5008.54,9910.03,11779.74
12163,8895.3,1189.65,5008.35,9908.76,11780.56
12164,8895.87,1189.67,5008.43,9909.9,11783.06
12165,8896.4,1189.6,5008.6,9909.6,11784.01
12166,8896.81,1189.85,5008.18,9909.58,11782.64
12167,8895.8,1189.86,5007.81,9909.05,11782.36
12168,8895.15,1189.92,5007.81,9907.54,11781.3
12169,8895.33,1189.95,5007.24,9908.82,11778.93
12170,8895.09,1189.98,5007.23,9908.55,11777.73
12171,8896.69,1189.72,5007.44,9907.65,11778.47
12172,8899.01,1189.89,5007.44,9907.79,11778.68
12173,8899.98,1189.71,5007.81,9905.86,11778.84
12174,8901.7,1189.75,5007.64,9906.78,11779.11
12175,8901.4,1189.69,5008.19,9905.25,11780.84
12176,8901.27,1189.82,5008.37,9906.87,11779.77
12177,8901.95,1189.59,5008.71,9905.81,11781.73
12178,8904.15,1189.64,5008.7,9905.45,11781.98
12179,8902.55,1189.77,5008.39,9905.12,11782.64
12180,8902.56,1189.6,5007.85,9903.58,11783.22
12181,8903.54,1189.27,5008.34,9905.83,11784.36
12182,8904.49,1189.19,5008.06,9906.69,11785.64
12183,8904.13,1189.18,5008.35,9905.8,11787.26
12184,8904.23,1189.26,5007.66,9905.35,11787.78
12185,8904.62,1189.51,5007.81,9905.48,11786.53
12186,8903.46,1189.44,5007.42,9904.7,11786.09
12187,8901.14,1189.55,5006.09,9904.55,11786.99
12188,8901.11,1189.62,5006.15,9903.77,11786.67
12189,8902.09,1189.46,5006.67,9905.96,11787.57
12190,8900.21,1189.45,5006.22,9905.52,11787.43
12191,8899.63,1189.56,5006.66,9907.21,11787.19
12192,8899.34,1189.53,5006.32,9905.65,11788.9
12193,8900.3,1189.55,5007.2,9905.78,11788.66
12194,8900.91,1189.18,5008.38,9906.54,11787.23
12195,8901.31,1189.07,5008.49,9907.93,11785.21
12196,8899.66,1189.16,5008.53,9908.8,11785.31
12197,8901.82,1189.15,5008.31,9908.32,11783.59
12198,8903.01,1189.2,5008.13,9909.48,11783.83
12199,8903.93,1189.3,5008.11,9907.8,11784.88
12200,8906.25,1189.24,5007.81,9908.71,11786.96
12201,8906.92,1189.22,5008.02,9906.9,11786.44
12202,8906.57,1189.33,5006.94,9904.94,11785.61
12203,8906.38,1189.4,5005.36,9905.98,11786.66
12204,8906.18,1189.31,5005.53,9906.58,11785.06
12205,8906.35,1189.2,5005.09,9907.37,11784.71
12206,8906.82,1189.25,5004.71,9907.75,11784.6
12207,8907.94,1189.35,5004.24,9909.19,11784.29
12208,8906.53,1189.44,5005.37,9909.57,11784.3
12209,8908.29,1189.28,5005.64,9910.27,11784.15
12210,8908.45,1189.32,5004.85,9911.1,11785.74
12211,8909.02,1189.33,5004.93,9910.98,11785.85
12212,8908.99,1189.31,5005.47,9911.71,11783.68
12213,8909.26,1189.33,5004.56,9911.92,11783.68
12214,8908.68,1189.31,5004.05,9912.4,11785.11
12215,8910.18,1189.2,5004.14,9911.09,11783.93
12216,8909.68,1189.27,5004.01,9911.45,11783.27
12217,8909.33,1189.27,5004.74,9913.01,11784.43
12218,8908.36,1189.62,5005.11,9913.47,11787.1
12219,8909.37,1189.55,5005.66,9913.28,11787.52
12220,8908.75,1189.42,5006.64,9913.78,11787.4
12221,8908.58,1189.43,5006.14,9912.6,11786.99
12222,8908.47,1189.61,5005.89,9913.3,11787.56
12223,8909.06,1189.45,5006.16,9912.84,11787.16
12224,8908.06,1189.42,5006.62,9914.71,11786.46
12225,8906.75,1189.43,5006.62,9915.22,11786.44
12226,8906.98,1189.32,5006.28,9914.7,11786.47
12227,8907.21,1189.33,5005.81,9913.98,11786.5
12228,8907.82,1189.28,5005.49,9914.47,11786.83
12229,8907.04,1189.55,5004.28,9914.71,11788.79
12230,8907.34,1189.6,5004.78,9914.99,11788.8
12231,8907.29,1189.53,5005.09,9914.12,11790.14
12232,8905.95,1189.61,5004.66,9912.38,11791.29
12233,8905.64,1189.65,5005.32,9912.87,11791.35
12234,8906.12,1189.7,5005.33,9913.37,11790.71
12235,8905.19,1189.78,5004.96,9915.14,11789.47
12236,8906.48,1189.73,5005.49,9915.01,11788.7
12237,8907.18,1189.91,5005.55,9915.68,11788.16
12238,8907.41,1189.97,5005.34,9917.77,11786.98
12239,8906.83,1190.06,5006.29,9917.8,11787.2
12240,8906.13,1189.88,5006.41,9918.32,11784.82
12241,8905.89,1189.91,5005.83,9917.06,11786.34
12242,8907.12,1189.85,5005.61,9918.24,11788.36
12243,8907.59,1189.99,5006.33,9917.39,11788.59
12244,8906.85,1190.14,5005.33,9917.3,11788.47
12245,8905.44,1190.23,5006.35,9916.96,11789.5
12246,8904.83,1190.36,5006.37,9916.46,11788.94
12247,8903.38,1190.47,5006.49,9916.87,11788.07
12248,8902.5,1190.44,5006.59,9916.67,11788.92
12249,8903.51,1190.48,5006.77,9915.63,11788.07
12250,8903.07,1190.29,5006.29,9915.59,11787.92
12251,8904.9,1190.49,5006.51,9915.24,11788.37
12252,8905.96,1190.66,5006.25,9914.04,11788.33
12253,8906.62,1190.69,5006.98,9913.6,11789.07
12254,8906.52,1190.54,5005.99,9912.79,11788.7
12255,8904.69,1190.42,5005.56,9913.23,11788.92
12256,8903.56,1190.44,5004.66,9912.45,11787.49
12257,8902.5,1190.16,5004.09,9911.94,11786.04
12258,8903.17,1190.24,5004.58,9912.41,11787.77
12259,8902.02,1190.16,5004.95,9911.61,11786.56
12260,8901.68,1190.17,5006.15,9912.78,11787.42
12261,8901.37,1190.17,5006.32,9911.49,11786.98
12262,8900.3,1190.14,5006.17,9914.07,11788.1
12263,8899.54,1190.03,5005.23,9914.89,11787.42
12264,8900.4,1189.98,5005.93,9915.08,11786.66
12265,8901.38,1190.02,5005.55,9914.37,11786.63
12266,8900.43,1189.94,5007.01,9914.76,11786.23
12267,8900.37,1189.79,5006.78,9914.66,11785.48
12268,8899.64,1189.76,5006.8,9914.78,11787.58
12269,8899.92,1189.91,5006.12,9913.89,11785.57
12270,8900.06,1189.69,5005.86,9915.0,11785.13
12271,8900.89,1189.49,5005.89,9915.5,11785.79
12272,8899.37,1189.42,5005.8,9915.43,11787.23
12273,8899.72,1189.61,5005.88,9914.55,11787.36
12274,8898.47,1189.63,5005.6,9915.24,11787.15
12275,8897.89,1189.56,5004.7,9916.81,11787.25
12276,8897.81,1189.38,5005.58,9916.52,11787.07
12277,8898.71,1189.41,5005.11,9914.34,11786.85
12278,8898.38,1189.36,5005.28,9914.65,11787.15
12279,8898.69,1189.61,5005.27,9915.07,11789.0
12280,8897.99,1189.48,5005.0,9915.63,11789.97
12281,8896.07,1189.43,5005.61,9917.52,11792.46
12282,8895.99,1189.56,5006.16,9918.26,11792.26
12283,8895.15,1189.56,5006.79,9918.25,11791.36
12284,8894.55,1189.66,5006.5,9918.63,11794.06
12285,8895.55,1189.93,5007.25,9920.26,11794.01
12286,8895.56,1190.09,5006.05,9921.84,11792.78
12287,8894.97,1190.07,5005.8,9921.71,11793.7
12288,8895.46,1190.02,5005.9,9922.29,11793.44
12289,8896.15,1190.07,5005.66,9920.79,11793.17
12290,8896.31,1189.9,5006.92,9918.77,11792.67
12291,8895.66,1189.94,5006.71,9919.37,11793.46
12292,8895.01,1190.3,5006.61,9919.7,11792.58
12293,8895.1,1190.4,5006.98,9920.06,11793.18
12294,8895.15,1190.22,5007.52,9920.17,11792.8
12295,8894.56,1190.24,5007.59,9920.27,11793.98
12296,8895.96,1190.32,5007.43,9920.77,11792.51
12297,8896.26,1190.49,5007.71,9920.99,11792.74
12298,8896.97,1190.54,5007.45,9920.44,11792.3
12299,8897.74,1190.57,5007.87,9918.96,11790.7
12300,8896.9,1190.79,5007.32,9919.21,11790.53
12301,8897.99,1190.9,5007.07,9920.85,11790.71
12302,8898.64,1190.76,5006.61,9921.99,11789.01
12303,8898.37,1190.75,5006.18,9920.28,11789.25
12304,8897.54,1190.7,5006.28,9921.34,11789.5
12305,8897.66,1190.66,5006.53,9921.96,11789.09
12306,8895.82,1190.84,5006.32,9922.46,11788.36
12307,8894.85,1190.98,5005.97,9921.26,11790.7
12308,8894.94,1190.95,5005.58,9922.74,11790.49
12309,8894.8,1190.86,5004.44,9924.3,11789.77
12310,8893.9,1190.78,5004.4,9922.8,11787.83
12311,8893.82,1190.53,5004.28,9922.94,11786.9
12312,8894.38,1190.5,5003.69,9925.48,11788.08
12313,8893.93,1190.3,5002.89,9924.83,11786.26
12314,8893.93,1190.46,5003.04,9922.53,11787.22
12315,8893.55,1190.38,5003.05,9923.71,11788.34
12316,8892.39,1190.41,5003.21,9923.41,11789.34
12317,8892.37,1190.55,5003.41,9924.37,11788.74
12318,8891.28,1190.64,5003.53,9924.18,11787.52
12319,8891.64,1190.48,5003.05,9924.22,11788.27
12320,8892.28,1190.53,5003.42,9924.79,11788.37
12321,8890.92,1190.27,5003.47,9924.11,11786.91
12322,8890.66,1190.09,5003.67,9923.6,11786.75
12323,8889.54,1190.06,5003.39,9923.54,11787.92
12324,8891.05,1190.17,5003.36,9923.49,11788.99
12325,8889.46,1190.2,5003.45,9924.78,11787.57
12326,8888.81,1190.26,5003.41,9924.67,11786.78
12327,8887.27,1190.43,5003.7,9923.19,11786.25
12328,8886.66,1190.56,5003.08,9924.89,11786.54
12329,8885.39,1190.63,5003.46,9925.46,11786.09
12330,8885.32,1190.64,5003.28,9925.43,11788.26
12331,8883.88,1190.52,5002.92,9925.99,11790.05
12332,8883.18,1190.57,5002.29,9925.17,11790.29
12333,8884.04,1190.45,5002.06,9925.63,11790.02
12334,8883.19,1190.5,5002.92,9925.37,11789.71
12335,8885.08,1190.49,5002.49,9925.28,11789.02
12336,8885.44,1190.56,5002.46,9926.19,11788.52
12337,8886.32,1190.6,5002.64,9925.25,11789.13
12338,8887.92,1190.67,5003.0,9924.72,11790.62
12339,8887.61,1190.66,5003.08,9923.18,11788.71
12340,8887.85,1190.76,5003.1,9923.62,11788.12
12341,8888.33,1190.79,5003.44,9925.21,11788.12
12342,8889.16,1190.7,5002.94,9926.07,11789.76
12343,8888.95,1190.67,5002.52,9925.44,11791.02
12344,8887.82,1190.58,5003.08,9925.91,11791.69
12345,8886.85,1190.4,5003.37,9925.6,11791.47
12346,8888.43,1190.41,5002.78,9924.38,11789.97
12347,8889.31,1190.49,5003.04,9924.14,11789.58
12348,8889.1,1190.46,5003.64,9923.59,11790.97
12349,8888.31,1190.36,5004.13,9923.22,11791.93
12350,8888.12,1190.38,5003.84,9922.87,11791.37
12351,8887.44,1190.37,5002.96,9922.09,11791.85
12352,8887.5,1190.35,5001.99,9920.93,11790.8
12353,8886.48,1190.36,5002.29,9920.5,11792.07
12354,8885.94,1190.25,5002.87,9919.46,11792.16
12355,8887.39,1190.07,5002.99,9919.12,11791.0
12356,8887.89,1189.88,5002.42,9920.41,11792.57
12357,8886.74,1190.01,5001.45,9921.2,11792.11
12358,8887.01,1189.85,5001.33,9920.88,11791.63
12359,8886.95,1189.76,5001.69,9920.63,11793.38
12360,8887.77,1189.87,5001.82,9919.99,11793.64
12361,8889.94,1189.71,5001.61,9920.45,11794.54
12362,8890.19,1189.78,5001.98,9919.62,11796.09
12363,8889.64,1189.61,5001.43,9918.14,11796.36
12364,8890.59,1189.71,5001.69,9918.09,11795.3
12365,8890.2,1189.52,5002.01,9918.13,11794.38
12366,8889.73,1189.36,5001.32,9917.32,11793.58
12367,8890.11,1189.49,5001.46,9918.59,11793.0
12368,8887.85,1189.6,5001.42,9918.13,11793.57
12369,8885.19,1189.73,5001.52,9916.04,11791.81
12370,8884.54,1189.83,5001.31,9918.34,11792.51
12371,8884.38,1189.94,5002.39,9919.55,11792.56
12372,8884.09,1190.03,5002.66,9919.99,11791.19
12373,8883.94,1190.3,5003.32,9918.91,11792.26
12374,8884.84,1190.4,5003.57,9920.37,11792.02
12375,8885.65,1190.29,5003.06,9919.9,11791.14
12376,8884.54,1190.44,5002.44,9920.54,11791.09
12377,8884.03,1190.38,5002.63,9920.96,11791.35
12378,8884.87,1190.44,5002.86,9921.25,11791.67
12379,8884.36,1190.71,5003.13,9919.97,11790.52
12380,8883.44,1190.79,5003.25,9919.33,11790.05
12381,8883.55,1190.74,5003.11,9919.73,11790.02
12382,8881.31,1190.75,5003.16,9920.54,11791.49
12383,8882.33,1190.7,5003.04,9921.76,11792.96
12384,8883.69,1190.8,5003.12,9919.31,11793.44
12385,8882.78,1190.71,5004.08,9920.62,11793.96
12386,8883.81,1190.73,5004.29,9921.92,11794.32
12387,8883.51,1190.91,5003.87,9919.93,11793.59
12388,8882.71,1190.85,5004.15,9918.9,11795.37
12389,8883.05,1190.5,5003.97,9920.3,11795.34
12390,8883.98,1190.5,5004.19,9919.8,11794.05
12391,8884.0,1190.4,5004.09,9920.21,11794.31
12392,8883.18,1190.32,5003.18,9919.19,11792.91
12393,8881.78,1190.25,5004.17,9920.07,11792.66
12394,8880.2,1190.31,5004.44,9919.87,11792.27
12395,8880.03,1190.38,5004.93,9920.13,11793.37
12396,8880.06,1190.36,5004.62,9920.57,11794.32
12397,8879.57,1190.36,5004.73,9921.95,11794.0
12398,8878.54,1190.31,5004.73,9921.15,11794.32
12399,8878.98,1190.37,5004.95,9920.9,11795.74
12400,8879.35,1190.49,5005.04,9920.75,11794.74
12401,8879.41,1190.51,5005.08,9919.93,11794.68
12402,8878.95,1190.43,5004.85,9920.21,11797.49
12403,8879.53,1190.67,5004.31,9920.64,11798.82
12404,8877.59,1190.8,5003.69,9922.8,11797.1
12405,8877.41,1190.65,5004.22,9921.62,11794.36
12406,8876.4,1190.6,5004.6,9920.65,11793.85
12407,8875.75,1190.36,5004.96,9919.78,11794.12
12408,8875.11,1190.52,5004.45,9920.13,11794.45
12409,8875.38,1190.38,5004.19,9919.44,11794.83
12410,8875.57,1190.31,5003.54,9918.56,11793.61
12411,8875.77,1190.27,5005.0,9918.77,11794.83
12412,8875.25,1190.27,5005.17,9918.59,11795.94
12413,8875.61,1190.39,5005.37,9921.03,11795.61
12414,8874.23,1190.46,5005.65,9920.95,11794.11
12415,8874.35,1190.45,5005.56,9920.72,11795.51
12416,8872.78,1190.38,5005.15,9920.06,11794.31
12417,8873.36,1190.3,5005.11,9920.67,11795.23
12418,8873.33,1190.37,5004.07,9922.06,11796.78
12419,8875.4,1190.57,5004.66,9922.42,11796.06
12420,8875.58,1190.67,5004.2,9922.49,11797.76
12421,8875.16,1190.71,5004.65,9922.27,11796.93
12422,8874.18,1190.87,5003.82,9923.68,11798.03
12423,8872.63,1190.92,5005.06,9922.02,11799.34
12424,8874.57,1190.8,5004.76,9921.63,11798.21
12425,8875.38,1190.58,5004.65,9920.29,11797.06
12426,8874.79,1190.55,5003.68,9919.55,11798.06
12427,8874.98,1190.46,5004.01,9919.67,11800.08
12428,8875.42,1190.49,5004.59,9918.67,11799.85
12429,8874.71,1190.61,5004.95,9919.16,11798.35
12430,8874.38,1190.67,5005.07,9919.15,11799.28
12431,8875.51,1190.77,5004.91,9919.14,11799.08
12432,8875.56,1190.71,5004.89,9919.59,11799.82
12433,8874.88,1190.58,5004.75,9921.36,11800.29
12434,8876.66,1190.68,5004.83,9921.19,11801.18
12435,8876.09,1190.88,5004.2,9923.01,11802.58
12436,8875.54,1191.06,5003.56,9922.8,11803.32
12437,8875.67,1191.04,5003.78,9922.3,11804.49
12438,8875.26,1191.06,5003.26,9922.89,11804.72
12439,8875.04,1190.91,5003.76,9924.38,11804.06
12440,8874.91,1190.83,5002.49,9924.47,11803.47
12441,8873.44,1190.84,5002.39,9923.54,11803.12
12442,8873.65,1190.84,5001.75,9923.42,11803.74
12443,8872.19,1190.84,5001.99,9924.47,11804.21
12444,8873.32,1190.83,5002.46,9925.19,11805.63
12445,8874.45,1190.82,5002.64,9925.4,11805.45
12446,8874.94,1190.8,5002.47,9925.73,11804.82
12447,8876.1,1190.89,5002.65,9925.04,11804.28
12448,8876.99,1190.85,5002.8,9925.42,11804.79
12449,8876.61,1190.63,5003.08,9924.5,11805.13
12450,8876.72,1190.85,5002.7,9923.56,11804.75
12451,8875.74,1190.73,5003.85,9921.69,11802.59
12452,8876.47,1190.7,5002.35,9922.0,11802.13
12453,8877.58,1190.66,5002.4,9923.6,11801.73
12454,8876.64,1190.58,5002.51,9924.96,11801.75
12455,8878.07,1190.48,5002.46,9923.94,11803.19
12456,8878.56,1190.44,5001.73,9924.04,11803.66
12457,8878.88,1190.5,5001.5,9925.55,11806.17
12458,8879.82,1190.39,5001.64,9924.82,11806.94
12459,8879.13,1190.61,5000.46,9924.59,11808.09
12460,8878.39,1190.68,5000.97,9925.2,11809.95
12461,8877.23,1190.66,5000.82,9924.95,11810.12
12462,8878.46,1190.42,5001.13,9925.21,11808.63
12463,8878.13,1190.25,5000.82,9925.48,11808.81
12464,8879.17,1190.27,5001.44,9925.72,11809.02
12465,8880.69,1190.19,5001.17,9926.25,11809.88
12466,8881.94,1190.3,5001.8,9925.89,11808.93
12467,8881.94,1190.36,5001.71,9925.82,11808.36
12468,8883.04,1190.29,5002.31,9926.01,11808.38
12469,8882.55,1190.29,5001.89,9926.39,11810.35
12470,8881.97,1190.44,5000.83,9925.79,11809.04
12471,8881.75,1190.45,5001.64,9927.61,11809.21
12472,8879.91,1190.57,5001.95,9928.15,11808.35
12473,8880.72,1190.58,5002.53,9928.59,11810.59
12474,8880.95,1190.57,5002.7,9929.91,11811.41
12475,8883.09,1190.6,5001.9,9929.34,11809.24
12476,8883.61,1190.68,5002.37,9930.58,11810.99
12477,8884.9,1190.71,5002.8,9930.56,11810.83
12478,8885.03,1190.65,5003.26,9931.38,11808.8
12479,8886.26,1190.52,5003.74,9931.52,11809.4
12480,8885.34,1190.45,5003.88,9929.53,11810.19
12481,8884.39,1190.4,5004.38,9930.58,11808.39
12482,8883.54,1190.46,5004.24,9929.25,11809.28
12483,8885.75,1190.39,5004.77,9926.96,11809.19
12484,8884.0,1190.29,5005.38,9925.4,11808.54
12485,8884.49,1189.98,5006.13,9927.1,11807.9
12486,8884.75,1189.92,5004.99,9928.11,11809.46
12487,8884.45,1189.88,5004.2,9927.7,11809.85
12488,8885.15,1190.15,5004.19,9927.6,11810.3
12489,8884.3,1190.34,5003.97,9929.86,11812.61
12490,8883.46,1190.21,5004.65,9928.87,11811.42
12491,8884.57,1190.2,5004.15,9928.98,11813.32
12492,8885.69,1190.21,5004.79,9930.32,11812.7
12493,8885.88,1190.22,5005.09,9932.0,11812.5
12494,8886.14,1190.16,5005.55,9930.58,11813.61
12495,8885.6,1190.13,5005.48,9932.17,11816.03
12496,8885.52,1190.5,5006.29,9932.76,11814.63
12497,8885.42,1190.64,5005.78,9932.38,11814.03
12498,8885.26,1190.52,5006.33,9931.9,11812.71
12499,8885.49,1190.43,5006.32,9934.25,11814.44
12500,8884.77,1190.43,5006.33,9932.85,11814.25
12501,8884.49,1190.61,5006.28,9932.81,11813.62
12502,8885.28,1190.45,5006.49,9932.74,11813.15
12503,8884.3,1190.64,5007.28,9932.13,11812.3
12504,8885.25,1190.52,5006.55,9931.16,11811.79
12505,8886.19,1190.67,5006.95,9931.54,11811.37
12506,8886.42,1190.59,5007.13,9930.73,11810.79
12507,8886.13,1190.67,5007.31,9932.48,11810.53
12508,8886.96,1190.84,5006.9,9931.65,11809.5
12509,8888.32,1190.92,5007.68,9932.89,11808.43
12510,8888.7,1190.68,5008.09,9934.92,11809.1
12511,8886.35,1190.53,5007.68,9935.15,11810.13
12512,8884.45,1190.3,5008.3,9936.2,11811.29
12513,8882.99,1190.4,5008.24,9935.85,11809.23
12514,8881.88,1190.38,5007.84,9936.0,11809.69
12515,8882.61,1190.31,5007.12,9937.37,11808.51
12516,8882.77,1190.19,5006.4,9937.11,11809.22
12517,8882.95,1190.33,5007.54,9936.4,11807.77
12518,8882.44,1190.27,5007.75,9934.59,11805.45
12519,8882.22,1190.29,5006.41,9934.65,11805.16
12520,8883.19,1190.28,5006.63,9933.78,11807.67
12521,8884.35,1190.21,5006.18,9933.62,11808.61
12522,8884.07,1190.31,5006.8,9934.37,11810.09
12523,8881.51,1190.25,5006.3,9932.83,11811.42
12524,8881.04,1189.97,5006.1,9933.57,11810.97
12525,8880.51,1189.99,5005.5,9933.23,11811.61
12526,8879.76,1189.91,5005.01,9932.67,11810.02
12527,8878.65,1189.92,5005.64,9932.66,11811.55
